question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
73a12c96-7c84-40d5-b493-170e289e213b,1.2049749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,6,0.13353139262452263,2.298991,0
73a12c96-7c84-40d5-b493-170e289e213b,1.095778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,7,0.11778303565638346,2.0923088,0
73a12c96-7c84-40d5-b493-170e289e213b,1.0578951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,8,0.1053605156578263,2.0109904,0
73a12c96-7c84-40d5-b493-170e289e213b,1.010916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,9,0.09531017980432487,1.9396989,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,1.1862365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1023762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.2886128,1
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.9480673,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.5939592,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.5320786,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.5176951,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.49428743,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.49428743,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.47087976,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.47087976,0
ed8ff2be-4687-40e5-9fba-6d7064b64fd8,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.47087976,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,3.9772496,1.1864362,0.040955104,1.2301987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63892,1.062718,0.028231967,1.0861075,0.0,0.0,0.0,0.0,0.54545456,0,0.6931471805599453,7.61617,1
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.7349964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1,0.4054651081081644,3.2834573,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.3718063,0.28457177,0.0,0.28457177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2294034,0.24028133,0.0,0.24028133,0.0,0.0,0.0,0.0,0.27272728,2,0.2876820724517809,2.6012096,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.2694418,0.28457177,0.0,0.28457177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1532563,0.24028133,0.0,0.24028133,0.0,0.0,0.0,0.0,0.18181819,3,0.22314355131420976,2.422698,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.1925272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0811903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,4,0.18232155679395462,2.2737174,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.1151779,0.0,0.0459849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018287,0.0,0.03660999,0.0,0.0,0.0,0.0,0.0,0.27272728,5,0.1541506798272583,2.1170065,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,1.0338244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,6,0.13353139262452263,1.9740452,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,0.9127847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83968455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,7,0.11778303565638346,1.7524693,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,0.8982434,0.16411959,0.0,0.16411959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293823,0.1573343,0.0,0.1573343,0.0,0.0,0.0,0.0,0.18181819,8,0.1053605156578263,1.7276257,0
fb8aaa38-8413-492a-9f03-501591cdc1fe,0.87354374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8132405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,9,0.09531017980432487,1.6867843,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.9600233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,1.8469465,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.87107575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79797566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,1.6690514,1
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.9480673,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.5939592,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.5320786,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.5176951,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.49428743,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.49428743,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.47087976,0
9c250fe5-d0be-4dc6-a801-ad9e188050ae,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.47087976,0
6f62f286-61f2-411e-a84b-e48195830b93,0.9600233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,1.8469465,1
6f62f286-61f2-411e-a84b-e48195830b93,0.87107575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79797566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,1.6690514,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,2.1409965,0.5072318,0.0,0.5072318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.961169,0.45120886,0.0,0.45120886,0.0,0.0,0.0,0.0,0.375,0,0.6931471805599453,4.102165,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,1.9152873,0.0,0.0,0.20266342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7530174,0.0,0.0,0.17469087,0.0,0.0,0.0,0.0,0.375,1,0.4054651081081644,3.6683047,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,1.70695,0.56110686,0.07175696,0.56110686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356778,0.48625183,0.05196528,0.48625183,0.0,0.0,0.0,0.0,0.375,2,0.2876820724517809,3.2426276,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,1.6890283,0.49073997,0.0,0.49073997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5533956,0.43948323,0.0,0.43948323,0.0,0.0,0.0,0.0,0.375,3,0.22314355131420976,3.242424,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,1.1791168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0780218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4,0.18232155679395462,2.2571387,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,0.93619233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87747574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,5,0.1541506798272583,1.813668,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,0.9127847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86309224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,6,0.13353139262452263,1.775877,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,0.67021173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,7,0.11778303565638346,1.2822498,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,0.6620561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8,0.1053605156578263,1.2528179,0
e8b5bae7-3fad-4857-ae77-c413741c2afd,0.5812642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,9,0.09531017980432487,1.1043549,0
49cba94e-3196-4398-b94f-131af0b9eff0,1.6890283,0.90453756,0.21329984,0.90453756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5533956,0.80762243,0.18419746,0.80762243,0.0,0.0,0.0,0.0,0.6,0,0.6931471805599453,3.242424,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.93619233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87747574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0.4054651081081644,1.813668,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.9127847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86309224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0.2876820724517809,1.775877,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.5812642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52309054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0.22314355131420976,1.1043547,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.5033673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4,0.18232155679395462,1.0208225,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.48618335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43983737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.92602074,1
49cba94e-3196-4398-b94f-131af0b9eff0,0.36107594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35611898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6,0.13353139262452263,0.7171949,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.29073587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25222027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7,0.11778303565638346,0.5429561,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.27169976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25278965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,0.1053605156578263,0.5244894,0
49cba94e-3196-4398-b94f-131af0b9eff0,0.2931053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9,0.09531017980432487,0.5189066,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,1.2096442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.3354282,1
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.9480673,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.5939592,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.5320786,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.5176951,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.49428743,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.49428743,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.47087976,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.47087976,0
575b6d5f-0add-4fbf-9c0f-066ded76e7b1,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.47087976,0
b1d9f569-f93e-4762-8973-cca76986d0f7,1.3928196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2448196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.6376393,0
b1d9f569-f93e-4762-8973-cca76986d0f7,1.2606611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1364455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,2.3971066,1
b1d9f569-f93e-4762-8973-cca76986d0f7,0.91489685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,1.7233455,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.8238475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70794964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,1.5317972,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.77071583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6822223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,1.4529381,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.7326932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,1.3731534,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.6913401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61648506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,1.3078251,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.67989546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,1.2700434,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.62772375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,1.179896,0
b1d9f569-f93e-4762-8973-cca76986d0f7,0.56110686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48625183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,1.0473588,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,1.1445277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.205195,1
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.9480673,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.5939592,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.5320786,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.5176951,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.49428743,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.49428743,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.47087976,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.47087976,0
63ffa05e-c1c3-4140-b7e7-e94e67d316c4,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21942818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.47087976,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,2.7256067,0.0,0.7717512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4633832,0.0,0.6871716,0.0,0.0,0.0,0.0,0.0,0.45454547,0,0.6931471805599453,5.1889896,1
0234fca2-07ea-4d67-8f95-23b342ca75b9,2.5347571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2830226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,1,0.4054651081081644,4.8177795,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,1.5974598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4376447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,2,0.2876820724517809,3.0351045,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,1.2170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0964246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,3,0.22314355131420976,2.3134978,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.8614965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82875764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,4,0.18232155679395462,1.6902542,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.86082405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77771896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,5,0.1541506798272583,1.638543,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.8334533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77741176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,6,0.13353139262452263,1.6108651,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.8062885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,7,0.11778303565638346,1.5048563,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.76499504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,8,0.1053605156578263,1.4510579,0
0234fca2-07ea-4d67-8f95-23b342ca75b9,0.69999427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,9,0.09531017980432487,1.3352005,0
09650922-31ec-4e72-96ad-06dfb182ad76,1.11038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.1710474,1
09650922-31ec-4e72-96ad-06dfb182ad76,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.9480673,0
09650922-31ec-4e72-96ad-06dfb182ad76,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.5939592,0
09650922-31ec-4e72-96ad-06dfb182ad76,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.5320786,0
09650922-31ec-4e72-96ad-06dfb182ad76,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.5176951,0
09650922-31ec-4e72-96ad-06dfb182ad76,0.25145158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24283586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.49428743,0
